carat,cut,color,clarity,depth,table,x,y,z,price,pred_m3,pred_final,desvio_pct
0.66,Very Good,G,IF,60.5,59.0,5.69,5.74,3.46,3051,3448.29,3351.81,-8.97
0.4,Ideal,F,VVS1,61.3,55.0,4.78,4.75,2.92,1323,1359.68,1338.54,-1.16
0.51,Premium,E,VS2,61.0,60.0,5.12,5.17,3.14,1656,1661.76,1669.87,-0.83
0.31,Very Good,D,SI1,63.0,54.0,4.32,4.35,2.73,571,580.77,560.38,1.9
0.56,Very Good,D,SI1,63.0,58.0,5.21,5.24,3.29,1746,1768.56,1583.38,10.27
1.62,Ideal,G,VS2,61.3,55.0,7.55,7.6,4.64,16183,13446.02,14081.3,14.93
0.42,Ideal,J,VS1,60.9,57.0,4.83,4.86,2.95,663,799.37,740.39,-10.45
0.4,Good,D,SI2,63.8,54.0,4.73,4.7,3.01,798,764.75,782.78,1.94
0.31,Very Good,H,SI1,61.1,57.0,4.32,4.35,2.65,446,451.3,436.86,2.09
0.92,Premium,I,VS2,60.9,58.0,6.28,6.27,3.82,3895,3679.87,3436.98,13.33
0.43,Ideal,G,VVS1,60.5,57.0,4.92,4.86,2.96,1264,1455.54,1272.63,-0.68
1.6,Very Good,H,SI1,63.1,58.0,7.45,7.39,4.68,10078,9922.72,10101.96,-0.24
0.76,Ideal,F,SI1,62.6,57.0,5.84,5.89,3.67,2719,2982.95,2863.68,-5.05
1.2,Very Good,F,VVS2,61.4,60.0,6.79,6.83,4.18,10931,9618.85,10391.59,5.19
1.24,Ideal,J,SI1,61.8,57.0,6.92,6.86,4.26,4875,4936.28,5021.75,-2.92
2.31,Premium,J,SI1,61.1,60.0,8.58,8.51,5.22,15323,15574.41,14287.07,7.25
0.95,Premium,G,SI2,59.7,61.0,6.35,6.27,3.77,3830,3512.78,3237.91,18.29
1.02,Premium,J,SI2,62.3,58.0,6.42,6.37,3.98,3119,2829.77,3275.93,-4.79
0.3,Very Good,F,VS1,61.5,56.0,4.31,4.34,2.66,654,616.39,598.65,9.25
1.16,Ideal,F,VS2,61.3,57.0,6.76,6.79,4.15,9432,7673.61,7982.44,18.16
0.32,Ideal,H,VS1,61.8,53.0,4.41,4.43,2.73,516,622.98,589.57,-12.48
0.9,Very Good,G,SI2,60.9,56.0,6.18,6.24,3.78,3581,3103.68,3463.27,3.4
0.31,Ideal,G,VS1,62.1,55.0,4.36,4.33,2.7,802,640.39,801.09,0.11
0.71,Premium,F,SI1,60.3,60.0,5.76,5.79,3.48,2262,2565.79,2488.84,-9.11
0.9,Very Good,E,VS2,62.2,56.0,6.12,6.17,3.82,4707,4737.04,4934.34,-4.61
1.34,Premium,G,VS2,60.7,59.0,7.07,7.04,4.28,9293,9196.87,8624.3,7.75
0.81,Ideal,F,SI2,62.3,54.0,5.94,5.98,3.72,3053,2848.38,2777.67,9.91
0.4,Premium,E,SI1,60.9,60.0,4.77,4.75,2.9,945,906.45,915.8,3.19
1.21,Ideal,E,VS1,62.2,57.0,6.83,6.8,4.24,8348,9269.51,10678.43,-21.82
0.58,Very Good,F,SI1,63.1,57.0,5.28,5.31,3.34,1401,1715.04,1431.12,-2.1
1.52,Ideal,I,VS1,62.9,60.0,7.31,7.27,4.59,10214,10384.42,10238.11,-0.24
0.5,Premium,F,VS1,61.3,59.0,5.09,5.15,3.14,1710,1648.78,1727.88,-1.03
0.7,Fair,E,SI2,70.6,56.0,5.45,5.35,3.81,1828,1916.48,1665.41,9.76
0.31,Ideal,D,SI1,61.7,57.0,4.38,4.34,2.69,732,607.2,740.93,-1.21
0.32,Ideal,E,VS2,62.0,57.0,4.39,4.41,2.73,702,706.59,708.81,-0.96
1.05,Premium,F,SI1,60.3,60.0,6.66,6.54,3.98,5557,5360.56,5186.17,7.15
0.71,Good,E,SI1,60.8,62.0,5.7,5.74,3.48,2511,2513.38,2563.14,-2.03
1.01,Premium,H,SI1,59.8,60.0,6.48,6.52,3.89,4559,4265.37,4503.87,1.22
0.35,Ideal,F,VS2,60.5,57.0,4.52,4.6,2.76,706,803.67,704.13,0.27
0.53,Ideal,D,SI1,61.6,56.0,5.2,5.23,3.21,1621,1666.95,1620.35,0.04
0.5,Premium,E,VS2,62.6,60.0,5.03,5.0,3.14,1629,1600.93,1562.39,4.26
0.5,Premium,E,SI2,61.4,58.0,5.11,5.09,3.13,1240,1168.63,1146.38,8.17
0.5,Premium,D,VS2,61.1,58.0,5.09,5.12,3.12,1752,1694.49,1694.27,3.41
1.17,Very Good,D,SI2,60.9,60.0,6.72,6.78,4.11,6062,5998.45,5334.03,13.65
0.39,Very Good,H,SI1,58.4,63.0,4.8,4.85,2.82,696,695.37,650.45,7.0
0.33,Ideal,I,VS2,61.4,56.0,4.45,4.48,2.74,480,545.92,493.21,-2.68
0.32,Ideal,I,VVS2,61.2,56.0,4.41,4.45,2.71,548,633.42,577.33,-5.08
0.43,Ideal,F,VVS1,60.3,59.0,4.89,4.93,2.96,1261,1558.04,1335.12,-5.55
0.96,Very Good,F,SI2,60.9,57.0,6.38,6.42,3.9,4142,3751.57,3962.87,4.52
0.51,Ideal,I,SI1,61.9,54.0,5.12,5.15,3.18,1000,1068.05,1022.32,-2.18
1.24,Premium,F,SI1,61.6,59.0,6.9,6.86,4.24,7000,7332.08,6745.2,3.78
1.28,Ideal,I,VS1,61.3,57.0,7.02,6.98,4.29,7025,7513.52,6955.06,1.01
0.5,Very Good,G,VS1,62.1,55.0,5.06,5.22,3.19,1624,1506.78,1545.26,5.1
0.41,Ideal,G,VS2,60.9,56.0,4.82,4.84,2.94,949,1011.39,920.2,3.13
0.45,Ideal,G,SI2,61.9,54.0,4.91,4.95,3.05,709,879.73,767.53,-7.63
0.71,Ideal,F,SI1,62.9,57.0,5.71,5.65,3.57,2381,2624.17,2440.29,-2.43
0.3,Ideal,G,VVS2,62.3,57.0,4.29,4.32,2.68,665,690.53,669.22,-0.63
0.59,Ideal,G,SI1,61.8,56.0,5.37,5.39,3.32,1718,1729.92,1555.69,10.43
0.9,Ideal,E,SI2,62.6,57.0,6.13,6.2,3.86,3808,3615.26,3944.67,-3.46
0.41,Very Good,H,VS2,63.4,58.0,4.77,4.66,2.99,943,886.45,926.6,1.77
0.31,Ideal,G,VS2,62.1,54.0,4.34,4.36,2.7,511,597.41,558.8,-8.55
1.35,Very Good,J,VS1,62.1,56.0,7.04,7.1,4.39,5759,6891.1,6420.13,-10.3
0.52,Premium,G,VS1,61.2,60.0,5.19,5.13,3.16,1815,1658.37,1713.34,5.93
0.42,Premium,F,SI1,61.5,58.0,4.8,4.83,2.96,773,954.7,792.31,-2.44
1.19,Ideal,G,VVS1,61.6,59.0,6.78,6.79,4.18,10508,9896.48,10128.16,3.75
2.01,Premium,H,SI2,62.2,61.0,8.08,8.04,5.01,15673,13200.77,14004.17,11.92
0.32,Good,D,SI1,63.7,55.0,4.38,4.35,2.78,756,593.18,729.86,3.58
2.2,Ideal,H,VS2,61.7,55.0,8.41,8.38,5.18,17460,21924.61,17684.69,-1.27
0.7,Premium,E,SI1,59.7,60.0,5.81,5.79,3.46,2394,2600.15,2573.97,-6.99
1.03,Ideal,F,VS2,59.1,55.0,6.6,6.69,3.93,6543,6134.72,6733.68,-2.83
1.51,Premium,I,SI1,62.7,61.0,7.33,7.27,4.58,8794,8063.12,8570.63,2.61
1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,7277,7224.17,6524.94,11.53
0.9,Good,G,SI1,60.2,63.0,6.16,6.2,3.72,3921,3525.74,3561.01,10.11
0.51,Very Good,E,SI1,61.4,58.0,5.09,5.14,3.14,1284,1401.1,1391.65,-7.74
1.56,Premium,G,VS2,61.9,58.0,7.44,7.4,4.59,13299,12245.0,12731.29,4.46
1.01,Very Good,F,SI1,62.8,60.0,6.32,6.38,3.99,5010,4874.04,5115.58,-2.06
0.7,Very Good,E,SI2,60.1,56.0,5.76,5.79,3.47,2290,2154.2,2263.41,1.17
0.5,Very Good,D,VS2,63.3,54.0,5.07,5.04,3.2,1758,1657.61,1672.53,5.11
1.01,Good,G,VS1,63.8,57.0,6.38,6.35,4.06,6882,5448.3,6179.0,11.38
0.33,Very Good,G,VS1,61.6,57.0,4.42,4.51,2.75,621,689.04,630.24,-1.47
0.31,Ideal,H,SI2,61.1,56.0,4.4,4.42,2.69,421,399.62,421.81,-0.19
0.43,Premium,F,SI1,62.9,60.0,4.8,4.77,3.01,1016,997.95,949.42,7.01
0.3,Ideal,G,IF,61.8,55.0,4.32,4.36,2.68,863,816.83,864.52,-0.18
0.37,Premium,G,VS2,61.3,60.0,4.63,4.6,2.83,833,815.07,816.6,2.01
1.21,Ideal,E,VS2,60.3,60.0,6.92,6.88,4.16,9449,8647.45,9567.69,-1.24
1.3,Ideal,D,SI1,61.8,56.0,6.93,6.96,4.29,9242,9029.96,9020.37,2.46
0.3,Ideal,E,VS2,62.0,55.0,4.3,4.35,2.68,658,625.73,658.4,-0.06
0.3,Ideal,E,SI1,61.9,57.0,4.29,4.32,2.66,564,539.32,542.12,4.04
0.41,Very Good,F,VS1,62.1,60.0,4.72,4.75,2.94,889,1109.97,925.18,-3.91
0.32,Good,H,SI1,63.1,54.0,4.36,4.42,2.77,449,460.95,452.98,-0.88
0.43,Ideal,E,SI1,61.5,56.0,4.9,4.85,3.0,1016,1062.33,973.42,4.37
0.27,Ideal,H,SI1,61.6,57.0,4.13,4.15,2.55,393,363.76,407.08,-3.46
0.4,Good,F,I1,63.3,60.4,4.64,4.68,2.95,491,449.03,522.75,-6.07
0.56,Ideal,G,SI1,61.3,54.0,5.34,5.37,3.28,1417,1568.01,1425.92,-0.63
1.11,Ideal,H,SI2,62.6,56.0,6.58,6.65,4.14,4719,4413.48,4597.36,2.65
1.02,Premium,G,VS2,61.5,59.0,6.45,6.4,3.95,5346,5501.6,5892.94,-9.28
0.64,Ideal,F,VS2,62.3,56.0,5.51,5.53,3.44,2419,2504.08,2078.87,16.36
1.04,Premium,J,SI2,62.0,59.0,6.49,6.47,4.02,3669,2935.16,3472.22,5.67
0.31,Ideal,G,VVS2,62.7,57.0,4.35,4.32,2.72,846,734.51,878.44,-3.69
1.01,Good,J,VS1,61.5,61.0,6.39,6.45,3.95,4189,3839.0,4800.6,-12.74
0.71,Ideal,E,VS2,62.0,55.0,5.72,5.77,3.56,3421,3168.91,3182.35,7.5
1.26,Premium,J,VS2,62.1,58.0,6.9,6.95,4.3,5015,5771.06,5231.59,-4.14
0.5,Premium,D,SI2,62.2,58.0,5.14,5.08,3.18,1279,1236.93,1247.25,2.55
1.72,Ideal,E,I1,62.2,55.0,7.7,7.67,4.78,7802,7918.12,7809.47,-0.1
0.36,Ideal,D,VVS2,61.9,53.0,4.57,4.6,2.84,957,1147.86,1011.58,-5.4
1.5,Very Good,G,VS2,60.5,57.0,7.39,7.43,4.48,12014,11125.68,12213.65,-1.63
0.84,Premium,E,SI2,62.4,58.0,5.99,5.97,3.74,2574,3104.17,2806.36,-8.28
1.01,Premium,F,SI2,62.2,59.0,6.38,6.42,3.98,4416,4219.8,4309.16,2.48
0.8,Ideal,D,SI1,62.7,57.0,5.88,5.92,3.7,3564,3619.41,3280.12,8.65
1.0,Fair,F,VS1,65.3,56.0,6.28,6.25,4.09,5833,5292.73,5504.52,5.97
0.38,Ideal,F,VS2,62.3,54.0,4.65,4.69,2.91,870,938.28,828.28,5.04
0.9,Ideal,E,SI1,61.7,56.0,6.16,6.23,3.82,4147,4268.68,4684.92,-11.48
0.98,Very Good,G,SI2,62.2,57.0,6.33,6.37,3.95,4542,3643.51,4111.36,10.47
0.36,Premium,H,SI1,59.3,60.0,4.65,4.62,2.75,665,611.38,659.34,0.86
0.4,Ideal,E,VS1,62.4,54.0,4.73,4.75,2.96,951,1152.99,979.38,-2.9
0.52,Ideal,F,IF,61.7,56.0,5.16,5.18,3.19,2393,2463.29,2557.97,-6.45
0.53,Ideal,E,VS2,61.9,55.0,5.22,5.19,3.22,1813,1827.24,1765.07,2.72
1.58,Premium,H,SI2,62.4,57.0,7.45,7.36,4.62,8777,8389.7,7651.39,14.71
0.51,Good,G,VVS2,57.6,56.0,5.27,5.35,3.06,1885,1725.92,1745.84,7.97
0.38,Ideal,F,VS2,62.2,54.0,4.64,4.66,2.89,870,938.28,869.33,0.08
0.44,Premium,H,VVS1,60.1,58.0,4.96,4.92,2.97,1196,1361.82,1227.0,-2.53
0.66,Good,F,VS2,64.1,56.0,5.5,5.46,3.51,2138,2441.76,2317.36,-7.74
0.31,Premium,G,VVS2,62.9,58.0,4.3,4.28,2.7,907,718.17,896.76,1.14
0.21,Premium,E,SI1,59.8,61.0,3.89,3.84,2.31,326,269.39,418.07,-22.02
1.31,Ideal,G,VS1,61.5,57.0,7.06,7.02,4.33,10071,9661.89,9988.21,0.83
2.47,Ideal,J,SI2,62.1,57.0,8.64,8.57,5.34,15430,15303.71,16389.71,-5.86
0.35,Ideal,D,VS1,60.1,57.0,4.58,4.61,2.76,862,949.05,923.47,-6.66
0.9,Ideal,G,VS2,62.6,57.0,6.14,6.2,3.86,4269,4445.31,4574.98,-6.69
0.9,Very Good,F,SI2,62.4,58.0,6.15,6.19,3.85,3569,3322.26,3648.55,-2.18
1.21,Premium,F,SI1,61.1,61.0,6.78,6.74,4.13,5720,7001.62,5991.11,-4.53
0.7,Very Good,G,VVS2,60.8,57.0,5.72,5.76,3.49,2931,3256.69,2819.71,3.95
0.76,Premium,J,VS1,61.1,58.0,5.85,5.91,3.59,2148,2387.74,2084.63,3.04
0.42,Ideal,H,VVS2,62.9,56.0,4.79,4.75,3.0,984,1192.39,1062.19,-7.36
0.41,Good,G,SI2,63.4,58.0,4.7,4.73,2.99,611,679.38,600.49,1.75
0.3,Very Good,E,VVS2,62.9,55.0,4.25,4.27,2.68,840,735.85,739.07,13.66
0.72,Good,J,VS1,63.7,54.0,5.68,5.71,3.63,1959,2029.69,1937.13,1.13
0.37,Ideal,I,IF,60.7,56.0,4.64,4.68,2.83,754,984.85,846.17,-10.89
0.3,Very Good,G,SI1,59.5,63.0,4.32,4.29,2.56,574,463.01,530.25,8.25
1.21,Ideal,D,VVS2,62.8,55.0,6.77,6.84,4.26,12657,11253.38,13266.07,-4.59
1.01,Premium,D,SI1,62.8,58.0,6.37,6.3,3.98,4751,5488.97,5536.53,-14.19
1.02,Ideal,G,VS2,62.3,55.0,6.45,6.48,4.03,6648,5626.78,6402.76,3.83
0.31,Ideal,G,VVS1,60.6,57.0,4.38,4.4,2.66,816,786.01,812.24,0.46
0.7,Fair,F,VS1,67.8,60.0,5.5,5.39,3.69,2381,2703.9,2338.48,1.82
1.21,Premium,H,VS1,61.9,60.0,6.88,6.78,4.23,6607,7454.5,6928.86,-4.65
0.5,Fair,E,VS1,55.3,65.0,5.35,5.31,2.95,1890,1493.49,1434.3,31.77
1.0,Fair,H,SI1,65.5,57.0,6.26,6.21,4.08,3511,3643.17,4038.13,-13.05
1.01,Good,F,SI2,63.7,59.0,6.28,6.38,4.03,4166,3971.48,4189.86,-0.57
0.72,Ideal,I,VVS2,61.6,57.0,5.73,5.76,3.54,2602,2916.55,2606.87,-0.19
0.38,Ideal,G,VVS1,59.7,60.0,4.71,4.74,2.82,979,1153.27,1043.32,-6.16
1.34,Very Good,J,SI2,62.3,61.0,6.97,7.05,4.37,5787,4627.47,5037.27,14.88
0.5,Ideal,I,VS2,61.9,56.0,5.08,5.13,3.16,1410,1193.82,1185.16,18.97
0.54,Very Good,D,SI1,62.9,57.0,5.17,5.22,3.27,1662,1651.5,1542.92,7.72
0.34,Ideal,D,VVS1,61.7,56.0,4.48,4.46,2.76,1211,1102.99,1224.52,-1.1
0.38,Ideal,F,VVS1,61.0,57.0,4.66,4.69,2.85,1070,1234.49,1126.97,-5.06
0.5,Good,E,SI1,62.5,59.0,5.04,5.07,3.16,1293,1298.65,1299.0,-0.46
2.01,Good,I,SI1,64.1,60.0,7.92,7.88,5.06,10184,13003.93,13513.24,-24.64
1.05,Ideal,D,VS2,61.7,59.0,6.5,6.53,4.02,7965,7007.56,7653.27,4.07
0.31,Ideal,G,VVS1,60.9,55.0,4.4,4.43,2.69,789,786.01,803.93,-1.86
0.33,Ideal,H,VVS2,61.6,55.0,4.48,4.51,2.77,633,757.17,702.06,-9.84
0.7,Good,H,VS2,63.9,59.0,5.64,5.6,3.59,2351,2335.25,2186.92,7.5
0.32,Ideal,J,IF,62.2,55.0,4.44,4.4,2.75,684,649.93,615.67,11.1
1.25,Ideal,J,SI1,62.4,57.0,6.86,6.92,4.3,5252,5011.51,5079.61,3.39
0.55,Ideal,I,VS2,61.6,55.0,5.27,5.29,3.25,1281,1428.51,1320.38,-2.98
1.2,Very Good,H,SI1,58.9,60.0,6.94,7.02,4.11,6019,5772.5,6325.7,-4.85
2.02,Good,I,SI1,64.3,56.0,7.85,7.99,5.09,13286,13126.03,14199.61,-6.43
0.37,Ideal,G,VS2,60.8,57.0,4.66,4.61,2.82,833,833.62,818.24,1.8
0.92,Very Good,D,SI2,62.4,60.0,6.21,6.25,3.89,4168,3814.63,4116.52,1.25
0.3,Good,H,VS1,63.4,53.0,4.25,4.3,2.71,526,507.67,517.88,1.57
0.53,Ideal,F,VS2,61.6,57.0,5.21,5.15,3.19,1803,1755.57,1713.55,5.22
1.04,Ideal,G,VS1,61.7,57.0,6.47,6.53,4.01,7294,6256.17,7149.67,2.02
0.71,Good,E,SI2,57.5,58.0,5.91,5.89,3.39,1783,2128.65,2050.57,-13.05
0.31,Ideal,D,VS2,60.7,56.0,4.38,4.35,2.65,942,704.49,894.82,5.27
0.36,Ideal,G,SI1,61.4,55.0,4.61,4.64,2.84,571,682.37,620.72,-8.01
0.3,Premium,G,VS1,59.6,59.0,4.38,4.34,2.6,776,588.65,743.67,4.35
0.37,Ideal,J,VS1,62.6,57.0,4.57,4.54,2.85,624,629.64,616.65,1.19
0.87,Premium,D,SI1,62.1,58.0,6.08,6.13,3.79,4189,4144.43,4204.63,-0.37
0.43,Premium,E,SI2,61.2,59.0,4.89,4.82,2.97,919,879.7,817.17,12.46
0.8,Fair,E,SI1,56.3,63.0,6.22,6.14,3.48,2885,2909.78,3119.83,-7.53
0.31,Good,E,SI1,63.4,55.0,4.32,4.33,2.74,544,527.9,577.16,-5.75
0.32,Ideal,D,VS2,61.9,55.0,4.44,4.41,2.74,972,747.89,945.82,2.77
0.41,Premium,E,SI2,61.9,55.0,4.8,4.77,2.96,876,804.24,821.56,6.63
0.31,Premium,I,VS2,62.3,60.0,4.32,4.31,2.69,558,474.49,515.96,8.15
1.26,Premium,J,VS2,62.0,60.0,7.0,6.86,4.3,5173,5771.06,5300.19,-2.4
0.72,Fair,I,SI1,64.8,54.0,5.69,5.67,3.68,1799,1739.76,2012.09,-10.59
2.02,Premium,G,SI2,60.1,59.0,8.21,8.29,4.96,16944,14540.91,15529.59,9.11
0.51,Ideal,E,VS2,61.5,57.0,5.12,5.09,3.14,1781,1699.57,1700.69,4.72
1.04,Ideal,D,VS1,59.1,56.0,6.65,6.59,3.91,8341,7377.5,7861.71,6.1
1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,4885,4557.27,4514.59,8.2
1.11,Ideal,E,SI2,62.8,55.0,6.62,6.6,4.15,5004,5365.97,5016.22,-0.24
0.5,Ideal,F,VVS2,60.5,56.0,5.15,5.09,3.1,2210,1934.17,2070.23,6.75
1.09,Very Good,G,VS1,59.9,56.0,6.74,6.81,4.06,7992,6537.05,7510.75,6.41
2.27,Premium,I,SI1,61.0,58.0,8.42,8.4,5.19,14362,17373.84,16427.32,-12.57
1.54,Premium,G,SI2,61.5,61.0,7.42,7.35,4.54,8969,8723.89,8032.37,11.66
0.37,Premium,E,VVS2,60.9,59.0,4.65,4.61,2.82,1082,1116.49,1102.19,-1.83
0.3,Ideal,E,VS1,60.8,57.0,4.36,4.33,2.64,911,670.75,857.76,6.21
0.39,Very Good,E,VS2,60.9,58.0,4.72,4.77,2.89,793,980.9,861.61,-7.96
0.33,Ideal,E,VS2,60.5,55.0,4.52,4.56,2.74,738,748.75,760.34,-2.94
0.83,Very Good,I,VS2,62.0,55.0,6.03,6.06,3.74,2915,2965.4,2808.64,3.79
0.51,Premium,G,VVS1,60.2,58.0,5.24,5.2,3.14,2027,1962.41,2044.43,-0.85
0.53,Premium,H,VS2,59.1,59.0,5.33,5.26,3.13,1356,1469.46,1400.09,-3.15
0.52,Very Good,G,SI1,63.1,58.0,5.11,5.13,3.23,1343,1304.41,1278.23,5.07
1.11,Very Good,H,SI1,62.5,58.0,6.61,6.64,4.14,5335,4984.34,5132.03,3.95
0.38,Ideal,G,SI2,62.0,55.0,4.66,4.69,2.9,532,639.85,610.6,-12.87
0.7,Very Good,F,VVS2,61.3,59.0,5.69,5.73,3.5,3974,3486.04,3185.87,24.74
1.03,Very Good,G,VS2,61.0,58.0,6.5,6.54,3.98,6931,5481.64,6183.96,12.08
1.56,Ideal,I,VS2,62.5,57.0,7.4,7.36,4.63,9295,10173.18,9980.79,-6.87
0.33,Premium,E,VS1,61.5,59.0,4.42,4.46,2.73,781,784.75,761.16,2.61
0.7,Ideal,E,SI1,62.5,57.0,5.7,5.72,3.57,2757,2659.31,2658.72,3.7
0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,1316,1580.3,1525.54,-13.74
0.33,Ideal,G,VS1,61.6,57.0,4.45,4.41,2.73,854,720.39,844.55,1.12
0.72,Premium,E,SI2,61.7,58.0,5.79,5.74,3.56,2125,2322.1,2267.24,-6.27
0.34,Premium,E,SI2,61.5,58.0,4.52,4.49,2.77,612,565.3,594.92,2.87
2.0,Premium,J,SI2,59.8,60.0,8.13,8.09,4.85,11899,10055.69,10883.01,9.34
0.3,Very Good,H,VS2,61.1,61.0,4.29,4.32,2.63,473,492.26,464.83,1.76
0.41,Premium,G,SI1,60.3,59.0,4.76,4.79,2.88,719,852.32,764.5,-5.95
1.31,Ideal,F,SI1,61.6,55.0,7.04,7.09,4.35,9331,8315.88,8768.3,6.42
0.43,Ideal,E,VS2,62.0,57.0,4.85,4.82,3.0,1048,1232.54,1084.35,-3.35
1.15,Good,H,SI1,60.2,61.0,6.74,6.84,4.09,5005,5125.98,5429.33,-7.82
0.7,Ideal,D,SI1,60.7,56.0,5.75,5.72,3.48,2822,2814.73,2836.66,-0.52
0.3,Ideal,E,VVS2,62.8,55.0,4.28,4.32,2.7,731,769.34,771.04,-5.19
0.73,Very Good,G,SI2,62.6,56.0,5.77,5.79,3.62,1986,2092.53,2202.36,-9.82
1.63,Very Good,H,SI1,59.8,60.0,7.64,7.68,4.58,10216,10275.96,10727.26,-4.77
0.51,Very Good,F,SI2,58.9,60.0,5.19,5.24,3.07,1090,1140.08,1038.59,4.95
0.71,Very Good,G,SI2,63.2,59.0,5.6,5.64,3.55,2107,1985.88,2043.63,3.1
0.33,Premium,G,VS2,62.0,58.0,4.45,4.42,2.75,743,657.1,761.68,-2.45
0.31,Ideal,D,VS1,60.6,57.0,4.36,4.39,2.65,713,755.16,766.99,-7.04
0.7,Premium,D,SI2,62.1,60.0,5.73,5.71,3.55,2319,2330.83,2431.41,-4.62
0.31,Ideal,G,IF,61.6,54.0,4.36,4.4,2.7,853,868.86,863.81,-1.25
0.85,Ideal,G,SI1,62.1,56.0,6.05,6.1,3.77,3766,3440.46,3652.74,3.1
0.36,Premium,G,VVS2,61.9,58.0,4.6,4.54,2.83,1053,951.74,1003.39,4.94
2.54,Very Good,H,SI2,63.5,56.0,8.68,8.65,5.5,16353,20064.61,15539.94,5.23
1.01,Premium,G,SI2,62.4,58.0,6.41,6.38,3.99,4442,3942.18,4114.61,7.96
1.01,Good,I,VS2,62.5,59.0,6.3,6.37,3.96,4239,4128.76,4704.27,-9.89
0.7,Ideal,I,VS2,62.2,55.0,5.66,5.69,3.53,2232,2249.59,2241.76,-0.44
0.77,Premium,E,SI2,61.7,61.0,5.93,5.9,3.65,2614,2635.04,2507.52,4.25
0.71,Good,I,VVS1,63.8,56.0,5.65,5.7,3.62,2549,2797.37,2562.34,-0.52
0.44,Ideal,D,VS1,61.6,56.0,4.92,4.85,3.01,1294,1460.28,1259.78,2.72
1.22,Ideal,H,SI2,61.7,56.0,6.93,6.87,4.26,5602,5272.98,5543.36,1.06
0.36,Very Good,E,VS2,62.1,59.0,4.55,4.59,2.84,789,843.65,751.21,5.03
0.32,Ideal,G,VVS2,60.6,57.0,4.41,4.43,2.68,730,779.77,739.39,-1.27
2.01,Fair,F,SI1,58.6,95.0,8.32,8.31,4.87,13387,15845.43,15224.85,-12.07
0.46,Very Good,E,SI1,59.3,63.0,5.09,5.02,3.0,1032,1153.68,1004.09,2.78
0.89,Ideal,G,VVS2,61.7,55.0,6.22,6.19,3.83,4062,5351.7,5386.69,-24.59
0.42,Premium,F,VVS2,59.6,59.0,4.83,4.86,2.89,1142,1361.87,1140.34,0.15
2.0,Very Good,G,SI1,62.5,58.0,7.98,8.04,5.01,18186,16483.57,16761.18,8.5
0.5,Premium,I,VVS1,58.2,62.0,5.25,5.19,3.04,1415,1535.76,1461.6,-3.19
0.91,Very Good,H,VS1,62.7,63.0,6.1,6.03,3.8,4066,4264.27,3574.98,13.73
0.3,Ideal,E,VS2,61.5,55.0,4.29,4.33,2.65,658,625.73,645.66,1.91
1.01,Very Good,D,VS2,59.8,60.0,6.42,6.46,3.85,6563,6229.81,6986.09,-6.06
0.51,Ideal,E,VS2,61.7,53.0,5.18,5.2,3.2,1590,1699.57,1680.29,-5.37
1.28,Premium,G,VS2,61.6,58.0,7.02,6.98,4.31,8874,8436.78,8462.72,4.86
0.57,Ideal,E,VS2,61.7,56.0,5.34,5.36,3.3,1851,2095.55,1924.72,-3.83
1.04,Premium,E,VVS1,62.5,59.0,6.46,6.41,4.02,10539,8364.87,10492.97,0.44
0.9,Good,I,IF,63.7,64.0,6.07,6.02,3.85,3669,4832.74,3897.74,-5.87
1.5,Premium,G,VS1,60.2,58.0,7.41,7.38,4.45,13720,12191.37,13304.58,3.12
0.3,Premium,I,VVS1,62.6,60.0,4.28,4.25,2.67,709,586.91,731.66,-3.1
1.01,Ideal,E,SI2,62.2,56.0,6.45,6.42,4.0,4875,4492.01,4698.81,3.75
0.33,Very Good,G,VVS1,61.4,60.0,4.39,4.44,2.71,868,845.73,778.9,11.44
0.27,Ideal,E,VS1,61.6,56.0,4.14,4.17,2.56,470,550.04,583.33,-19.43
0.41,Ideal,F,VS2,62.7,56.0,4.72,4.78,2.98,863,1082.61,893.07,-3.37
1.01,Good,F,SI2,63.7,60.0,6.37,6.29,4.02,3897,3971.48,4040.88,-3.56
0.54,Ideal,E,VS2,61.3,55.0,5.24,5.26,3.22,1613,1892.7,1752.22,-7.95
1.52,Ideal,G,VVS1,61.4,57.0,7.38,7.4,4.54,16343,15690.73,15705.91,4.06
1.24,Good,H,SI1,62.0,65.0,6.88,6.84,4.25,5146,5907.42,5813.76,-11.49
0.51,Premium,D,SI1,62.7,59.0,5.08,5.06,3.18,1574,1515.98,1498.6,5.03
0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,3989,3896.18,4125.39,-3.31
0.9,Premium,G,VS2,62.0,60.0,6.19,6.14,3.82,4137,4346.41,4304.24,-3.89
1.01,Good,E,VS2,63.9,59.0,6.31,6.34,4.04,6843,5662.73,6284.46,8.89
0.4,Ideal,G,VVS2,61.4,53.0,4.73,4.81,2.93,883,1187.0,961.19,-8.13
0.7,Good,E,VS2,57.5,58.0,5.85,5.9,3.38,2759,2839.22,2631.88,4.83
1.21,Good,J,SI2,63.7,55.0,6.81,6.75,4.32,4269,3673.72,4202.93,1.57
1.0,Very Good,D,SI1,63.2,60.0,6.31,6.35,4.0,5851,5269.82,5462.47,7.11
